expediente_id,municipio,tipo_proceso,despacho,anio_radicacion,ivf_score,carga_despacho,n_audiencias,apelacion,duracion_dias,terminado
EXP-02659,GUADALAJARA DE BUGA,VIF,Juzgado_3_Familia,2022,53,0.95,8,0,381,1
EXP-02660,CALI,VIF,Juzgado_Penal_Municipal_2,2020,82,1.05,3,0,146,0
EXP-02661,FLORIDA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2020,44,1.35,6,0,322,1
EXP-02662,CALI,ALIMENTOS,Comisaria_1_Familia,2022,82,1.1,3,1,352,1
EXP-02663,EL CERRITO,VIF,Juzgado_Penal_Municipal_2,2022,41,1.05,3,0,152,1
EXP-02664,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2024,53,1.05,7,0,266,1
EXP-02665,EL CERRITO,ALIMENTOS,Juzgado_2_Familia,2023,41,1.2,10,1,722,1
EXP-02666,YUMBO,VIF,Juzgado_1_Familia,2023,62,1.35,7,0,279,1
EXP-02667,CALI,VIF,Juzgado_1_Familia,2023,82,1.35,10,0,423,1
EXP-02668,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2021,67,0.95,7,0,270,1
EXP-02669,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2023,89,1.25,6,0,306,1
EXP-02670,JAMUNDI,VIF,Juzgado_3_Familia,2021,67,0.95,4,0,180,1
EXP-02671,JAMUNDI,VIF,Juzgado_Penal_Municipal_2,2023,67,1.05,6,0,259,1
EXP-02672,ZARZAL,ALIMENTOS,Comisaria_2_Familia,2021,33,0.9,2,1,118,1
EXP-02673,EL CERRITO,ALIMENTOS,Juzgado_3_Familia,2020,41,0.95,2,1,240,1
EXP-02674,PALMIRA,VIF,Juzgado_1_Familia,2024,74,1.35,4,0,253,1
EXP-02675,CALI,ALIMENTOS,Juzgado_3_Familia,2022,82,0.95,4,0,144,0
EXP-02676,ZARZAL,HURTO_PATRIMONIAL,Juzgado_3_Familia,2023,33,0.95,8,0,315,0
EXP-02677,ZARZAL,SUSTANCIAS,Comisaria_2_Familia,2024,33,0.9,3,0,125,0
EXP-02678,FLORIDA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,44,1.05,4,0,202,1
EXP-02679,TULUA,VIF,Juzgado_2_Familia,2024,71,1.2,5,0,233,1
EXP-02680,CARTAGO,SUSTANCIAS,Juzgado_3_Familia,2023,58,0.95,7,0,321,1
EXP-02681,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2020,33,1.2,6,0,323,1
EXP-02682,JAMUNDI,ALIMENTOS,Juzgado_3_Familia,2021,67,0.95,1,1,141,1
EXP-02683,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2020,48,0.95,4,0,214,1
EXP-02684,TULUA,ALIMENTOS,Juzgado_3_Familia,2021,71,0.95,5,0,308,1
EXP-02685,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,89,1.05,7,0,359,1
EXP-02686,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_2_Familia,2022,53,1.2,6,0,260,1
EXP-02687,EL CERRITO,VIF,Juzgado_3_Familia,2022,41,0.95,3,0,174,1
EXP-02688,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,35,1.05,4,0,264,1
EXP-02689,FLORIDA,ALIMENTOS,Juzgado_1_Familia,2023,44,1.35,10,0,466,1
EXP-02690,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,62,1.05,2,0,111,0
EXP-02691,PRADERA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,38,1.05,5,1,401,1
EXP-02692,SEVILLA,ALIMENTOS,Comisaria_1_Familia,2021,35,1.1,9,1,593,1
EXP-02693,SEVILLA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,35,1.1,2,1,184,1
EXP-02694,CALI,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,82,1.05,6,1,375,0
EXP-02695,SEVILLA,ALIMENTOS,Juzgado_3_Familia,2023,35,0.95,5,0,282,1
EXP-02696,PALMIRA,VIF,Juzgado_3_Familia,2022,74,0.95,5,0,270,1
EXP-02697,YUMBO,VIF,Juzgado_3_Familia,2024,62,0.95,5,0,236,1
EXP-02698,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_1,2021,74,1.25,5,0,275,0
EXP-02699,PALMIRA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2023,74,1.1,4,1,281,0
EXP-02700,BUENAVENTURA,ALIMENTOS,Juzgado_1_Familia,2024,89,1.35,5,0,300,1
EXP-02701,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_1_Familia,2024,53,1.1,8,1,522,1
EXP-02702,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2020,48,0.95,3,0,180,1
EXP-02703,CANDELARIA,VIF,Juzgado_1_Familia,2021,48,1.35,9,0,401,1
EXP-02704,YUMBO,VIF,Comisaria_2_Familia,2023,62,0.9,4,0,253,1
EXP-02705,ZARZAL,VIF,Comisaria_2_Familia,2024,33,0.9,1,0,164,1
EXP-02706,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,35,1.05,7,0,328,1
EXP-02707,PRADERA,VIF,Juzgado_Penal_Municipal_2,2023,38,1.05,6,0,255,1
EXP-02708,CARTAGO,VIF,Juzgado_2_Familia,2024,58,1.2,7,0,291,1
EXP-02709,GUADALAJARA DE BUGA,SUSTANCIAS,Comisaria_2_Familia,2021,53,0.9,2,0,152,0
EXP-02710,CANDELARIA,VIF,Comisaria_1_Familia,2022,48,1.1,5,0,209,1
EXP-02711,EL CERRITO,VIF,Comisaria_1_Familia,2024,41,1.1,4,0,200,1
EXP-02712,YUMBO,ALIMENTOS,Juzgado_1_Familia,2023,62,1.35,10,1,637,1
EXP-02713,BUENAVENTURA,VIF,Comisaria_1_Familia,2020,89,1.1,3,0,137,0
EXP-02714,SEVILLA,ALIMENTOS,Juzgado_3_Familia,2021,35,0.95,3,0,119,1
EXP-02715,JAMUNDI,VIF,Juzgado_Penal_Municipal_1,2022,67,1.25,6,0,307,1
EXP-02716,SEVILLA,VIF,Comisaria_1_Familia,2023,35,1.1,1,0,164,1
EXP-02717,FLORIDA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,44,1.05,5,0,186,0
EXP-02718,CANDELARIA,ALIMENTOS,Juzgado_2_Familia,2022,48,1.2,8,1,560,1
EXP-02719,PALMIRA,ALIMENTOS,Comisaria_2_Familia,2024,74,0.9,10,0,420,1
EXP-02720,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_2_Familia,2021,41,1.2,15,0,605,1
EXP-02721,CANDELARIA,ALIMENTOS,Juzgado_1_Familia,2021,48,1.35,8,0,355,1
EXP-02722,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,89,1.05,6,0,247,1
EXP-02723,TULUA,SUSTANCIAS,Comisaria_1_Familia,2020,71,1.1,6,0,239,1
EXP-02724,CALI,ALIMENTOS,Juzgado_3_Familia,2021,82,0.95,2,1,215,1
EXP-02725,ZARZAL,ALIMENTOS,Juzgado_2_Familia,2024,33,1.2,8,0,341,1
EXP-02726,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,48,1.25,5,0,259,1
EXP-02727,YUMBO,ALIMENTOS,Juzgado_1_Familia,2024,62,1.35,10,0,476,1
EXP-02728,CARTAGO,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,58,1.25,11,1,520,1
EXP-02729,CARTAGO,SUSTANCIAS,Juzgado_Penal_Municipal_2,2020,58,1.05,4,0,254,1
EXP-02730,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,44,1.05,8,1,431,1
EXP-02731,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2024,67,0.9,7,0,292,1
EXP-02732,PRADERA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2020,38,1.35,9,0,404,1
EXP-02733,BUENAVENTURA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2023,89,1.05,6,0,265,1
EXP-02734,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,33,1.05,5,1,333,1
EXP-02735,CANDELARIA,SUSTANCIAS,Comisaria_1_Familia,2023,48,1.1,5,0,213,1
EXP-02736,GUADALAJARA DE BUGA,VIF,Juzgado_3_Familia,2022,53,0.95,3,0,152,1
EXP-02737,GUADALAJARA DE BUGA,VIF,Juzgado_Penal_Municipal_1,2023,53,1.25,3,0,166,1
EXP-02738,TULUA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2022,71,1.25,11,1,705,1
EXP-02739,EL CERRITO,ALIMENTOS,Comisaria_2_Familia,2024,41,0.9,5,1,354,1
EXP-02740,FLORIDA,SUSTANCIAS,Juzgado_1_Familia,2020,44,1.35,7,0,300,1
EXP-02741,CALI,ALIMENTOS,Juzgado_3_Familia,2023,82,0.95,3,0,206,1
EXP-02742,CANDELARIA,ALIMENTOS,Juzgado_1_Familia,2023,48,1.35,8,1,463,1
EXP-02743,EL CERRITO,SUSTANCIAS,Juzgado_1_Familia,2024,41,1.35,6,0,333,1
EXP-02744,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,62,1.25,6,0,321,1
EXP-02745,BUENAVENTURA,VIF,Comisaria_2_Familia,2023,89,0.9,5,0,197,1
EXP-02746,BUENAVENTURA,SUSTANCIAS,Juzgado_3_Familia,2022,89,0.95,6,0,356,1
EXP-02747,ZARZAL,VIF,Juzgado_3_Familia,2024,33,0.95,1,0,100,0
EXP-02748,TULUA,ALIMENTOS,Comisaria_1_Familia,2022,71,1.1,5,0,291,1
EXP-02749,SEVILLA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,35,1.2,8,1,411,1
EXP-02750,CARTAGO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,58,0.95,4,0,168,1
EXP-02751,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,74,1.25,1,0,132,1
EXP-02752,BUENAVENTURA,VIF,Juzgado_2_Familia,2024,89,1.2,4,0,135,1
EXP-02753,YUMBO,ALIMENTOS,Comisaria_1_Familia,2024,62,1.1,6,0,337,1
EXP-02754,FLORIDA,VIF,Comisaria_1_Familia,2024,44,1.1,3,0,190,1
EXP-02755,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_1_Familia,2022,41,1.35,9,0,450,1
EXP-02756,BUENAVENTURA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,89,1.05,7,0,253,1
EXP-02757,FLORIDA,VIF,Juzgado_1_Familia,2022,44,1.35,7,0,340,1
EXP-02758,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2024,48,1.35,6,0,292,1
EXP-02759,PRADERA,ALIMENTOS,Comisaria_1_Familia,2022,38,1.1,8,0,317,1
EXP-02760,FLORIDA,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,44,1.05,6,0,262,1
EXP-02761,PRADERA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2024,38,1.1,7,0,298,0
EXP-02762,YUMBO,ALIMENTOS,Juzgado_2_Familia,2024,62,1.2,9,0,479,1
EXP-02763,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,33,1.25,8,1,541,1
EXP-02764,PRADERA,VIF,Juzgado_3_Familia,2023,38,0.95,3,0,206,0
EXP-02765,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,33,1.05,6,0,277,1
EXP-02766,BUENAVENTURA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2022,89,1.1,7,0,309,1
EXP-02767,JAMUNDI,VIF,Comisaria_2_Familia,2023,67,0.9,2,0,120,0
EXP-02768,CANDELARIA,VIF,Juzgado_1_Familia,2023,48,1.35,5,0,281,1
EXP-02769,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_1_Familia,2023,53,1.1,9,0,430,1
EXP-02770,EL CERRITO,ALIMENTOS,Comisaria_2_Familia,2022,41,0.9,6,0,341,1
EXP-02771,PRADERA,VIF,Comisaria_2_Familia,2023,38,0.9,6,0,234,1
EXP-02772,TULUA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2021,71,1.25,3,0,200,1
EXP-02773,CANDELARIA,ALIMENTOS,Juzgado_1_Familia,2022,48,1.35,9,1,498,1
EXP-02774,TULUA,ALIMENTOS,Juzgado_1_Familia,2020,71,1.35,6,1,459,1
EXP-02775,TULUA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2022,71,1.35,5,1,393,0
EXP-02776,ZARZAL,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,33,1.25,9,0,398,1
EXP-02777,SEVILLA,ALIMENTOS,Juzgado_2_Familia,2022,35,1.2,3,0,290,1
EXP-02778,TULUA,HURTO_PATRIMONIAL,Comisaria_2_Familia,2020,71,0.9,8,0,351,1
EXP-02779,EL CERRITO,ALIMENTOS,Comisaria_1_Familia,2024,41,1.1,4,0,213,0
EXP-02780,SEVILLA,ALIMENTOS,Juzgado_2_Familia,2024,35,1.2,8,0,424,1
EXP-02781,SEVILLA,VIF,Comisaria_1_Familia,2024,35,1.1,4,0,199,1
EXP-02782,BUENAVENTURA,ALIMENTOS,Juzgado_3_Familia,2024,89,0.95,2,0,136,0
EXP-02783,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_1_Familia,2023,53,1.35,8,0,356,1
EXP-02784,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_2,2023,71,1.05,6,0,294,1
EXP-02785,CARTAGO,VIF,Juzgado_1_Familia,2023,58,1.35,3,0,163,1
EXP-02786,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,67,1.25,4,1,259,1
EXP-02787,TULUA,VIF,Comisaria_1_Familia,2022,71,1.1,5,0,309,1
EXP-02788,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,74,1.05,8,1,526,1
EXP-02789,GUADALAJARA DE BUGA,VIF,Juzgado_3_Familia,2020,53,0.95,5,0,320,1
EXP-02790,GUADALAJARA DE BUGA,VIF,Comisaria_2_Familia,2022,53,0.9,2,0,182,1
EXP-02791,TULUA,VIF,Juzgado_Penal_Municipal_1,2024,71,1.25,3,0,241,0
EXP-02792,YUMBO,HURTO_PATRIMONIAL,Juzgado_2_Familia,2023,62,1.2,9,0,439,1
EXP-02793,EL CERRITO,VIF,Comisaria_1_Familia,2024,41,1.1,3,0,261,1
EXP-02794,BUENAVENTURA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,89,1.25,11,1,638,1
EXP-02795,CARTAGO,ALIMENTOS,Comisaria_2_Familia,2020,58,0.9,4,1,256,0
EXP-02796,JAMUNDI,VIF,Comisaria_1_Familia,2022,67,1.1,4,0,214,1
EXP-02797,CARTAGO,VIF,Comisaria_1_Familia,2022,58,1.1,1,0,76,0
EXP-02798,CALI,VIF,Comisaria_1_Familia,2021,82,1.1,4,0,185,1
EXP-02799,CANDELARIA,VIF,Comisaria_1_Familia,2023,48,1.1,5,0,252,1
EXP-02800,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_Penal_Municipal_1,2023,53,1.25,9,0,406,0
EXP-02801,JAMUNDI,VIF,Juzgado_Penal_Municipal_2,2021,67,1.05,6,0,187,0
EXP-02802,EL CERRITO,VIF,Juzgado_Penal_Municipal_2,2024,41,1.05,3,0,130,1
EXP-02803,CALI,ALIMENTOS,Juzgado_1_Familia,2024,82,1.35,5,0,336,0
EXP-02804,JAMUNDI,HURTO_PATRIMONIAL,Comisaria_1_Familia,2022,67,1.1,4,0,191,1
EXP-02805,CALI,ALIMENTOS,Comisaria_2_Familia,2023,82,0.9,5,1,468,1
EXP-02806,PALMIRA,VIF,Juzgado_3_Familia,2024,74,0.95,3,0,199,1
EXP-02807,JAMUNDI,ALIMENTOS,Juzgado_2_Familia,2023,67,1.2,6,0,285,1
EXP-02808,TULUA,VIF,Juzgado_Penal_Municipal_2,2023,71,1.05,6,0,291,1
EXP-02809,PRADERA,VIF,Juzgado_2_Familia,2024,38,1.2,6,0,256,1
EXP-02810,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,71,1.05,7,0,376,1
EXP-02811,BUENAVENTURA,ALIMENTOS,Comisaria_2_Familia,2021,89,0.9,6,0,291,1
EXP-02812,SEVILLA,ALIMENTOS,Juzgado_1_Familia,2021,35,1.35,5,1,351,0
EXP-02813,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,71,1.05,6,1,428,1
EXP-02814,ZARZAL,SUSTANCIAS,Comisaria_2_Familia,2023,33,0.9,6,0,259,1
EXP-02815,CARTAGO,VIF,Juzgado_Penal_Municipal_2,2023,58,1.05,3,0,218,1
EXP-02816,SEVILLA,ALIMENTOS,Juzgado_Penal_Municipal_2,2024,35,1.05,2,1,135,1
EXP-02817,JAMUNDI,SUSTANCIAS,Juzgado_Penal_Municipal_1,2021,67,1.25,7,0,332,1
EXP-02818,GUADALAJARA DE BUGA,VIF,Comisaria_1_Familia,2020,53,1.1,4,0,279,1
EXP-02819,BUENAVENTURA,VIF,Juzgado_1_Familia,2020,89,1.35,5,0,274,1
EXP-02820,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_3_Familia,2023,53,0.95,1,0,34,1
EXP-02821,ZARZAL,ALIMENTOS,Comisaria_2_Familia,2023,33,0.9,3,1,169,0
EXP-02822,BUENAVENTURA,SUSTANCIAS,Juzgado_1_Familia,2021,89,1.35,5,0,257,1
EXP-02823,JAMUNDI,ALIMENTOS,Juzgado_2_Familia,2022,67,1.2,8,0,322,1
EXP-02824,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_3_Familia,2022,48,0.95,6,0,265,1
EXP-02825,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2022,74,1.25,6,0,301,1
EXP-02826,YUMBO,ALIMENTOS,Comisaria_1_Familia,2023,62,1.1,8,0,300,1
EXP-02827,BUENAVENTURA,VIF,Comisaria_2_Familia,2023,89,0.9,5,0,249,1
EXP-02828,JAMUNDI,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,67,1.05,5,0,252,0
EXP-02829,JAMUNDI,ALIMENTOS,Juzgado_Penal_Municipal_2,2020,67,1.05,6,1,450,1
EXP-02830,ZARZAL,ALIMENTOS,Comisaria_1_Familia,2022,33,1.1,9,0,360,0
EXP-02831,YUMBO,VIF,Juzgado_3_Familia,2024,62,0.95,3,0,156,0
EXP-02832,JAMUNDI,HURTO_PATRIMONIAL,Comisaria_2_Familia,2024,67,0.9,6,0,232,1
EXP-02833,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2023,53,1.05,7,0,326,1
EXP-02834,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,48,1.05,6,1,481,1
EXP-02835,CANDELARIA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2024,48,1.25,3,0,202,0
EXP-02836,TULUA,VIF,Juzgado_1_Familia,2023,71,1.35,5,0,196,1
EXP-02837,CARTAGO,VIF,Juzgado_2_Familia,2022,58,1.2,2,0,187,0
EXP-02838,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2022,41,1.05,6,1,365,0
EXP-02839,JAMUNDI,ALIMENTOS,Juzgado_2_Familia,2021,67,1.2,5,0,313,1
EXP-02840,EL CERRITO,VIF,Juzgado_Penal_Municipal_2,2023,41,1.05,5,0,191,0
EXP-02841,FLORIDA,VIF,Comisaria_1_Familia,2021,44,1.1,7,0,237,1
EXP-02842,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2020,41,1.25,3,0,139,0
EXP-02843,EL CERRITO,VIF,Juzgado_Penal_Municipal_1,2023,41,1.25,2,0,151,1
EXP-02844,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_1_Familia,2024,53,1.1,8,1,568,1
EXP-02845,JAMUNDI,SUSTANCIAS,Juzgado_3_Familia,2022,67,0.95,8,0,341,1
EXP-02846,EL CERRITO,VIF,Comisaria_1_Familia,2021,41,1.1,9,0,348,1
EXP-02847,CARTAGO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2024,58,1.05,8,1,618,1
EXP-02848,JAMUNDI,VIF,Juzgado_3_Familia,2023,67,0.95,8,0,344,1
EXP-02849,YUMBO,VIF,Comisaria_1_Familia,2020,62,1.1,4,0,185,1
EXP-02850,SEVILLA,ALIMENTOS,Comisaria_1_Familia,2021,35,1.1,7,0,299,1
EXP-02851,JAMUNDI,ALIMENTOS,Comisaria_2_Familia,2024,67,0.9,6,0,205,1
EXP-02852,FLORIDA,ALIMENTOS,Juzgado_3_Familia,2022,44,0.95,6,1,385,1
EXP-02853,SEVILLA,SUSTANCIAS,Juzgado_Penal_Municipal_2,2022,35,1.05,6,0,286,1
EXP-02854,CARTAGO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,58,1.05,3,0,114,0
EXP-02855,PALMIRA,ALIMENTOS,Juzgado_Penal_Municipal_2,2022,74,1.05,5,0,229,0
EXP-02856,SEVILLA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2022,35,1.2,4,0,220,1
EXP-02857,BUENAVENTURA,ALIMENTOS,Comisaria_1_Familia,2024,89,1.1,5,0,232,1
EXP-02858,ZARZAL,ALIMENTOS,Juzgado_1_Familia,2023,33,1.35,5,1,372,1
EXP-02859,FLORIDA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2023,44,1.2,10,0,491,1
EXP-02860,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_2_Familia,2024,53,1.2,6,0,332,1
EXP-02861,JAMUNDI,VIF,Juzgado_1_Familia,2021,67,1.35,5,0,264,1
EXP-02862,SEVILLA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2021,35,1.1,8,0,389,1
EXP-02863,GUADALAJARA DE BUGA,ALIMENTOS,Comisaria_2_Familia,2024,53,0.9,6,0,261,1
EXP-02864,YUMBO,ALIMENTOS,Comisaria_2_Familia,2023,62,0.9,5,0,264,1
EXP-02865,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_3_Familia,2024,41,0.95,9,1,585,1
EXP-02866,CARTAGO,VIF,Juzgado_3_Familia,2020,58,0.95,1,0,120,1
EXP-02867,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2022,58,0.95,2,0,184,1
EXP-02868,BUENAVENTURA,ALIMENTOS,Juzgado_1_Familia,2024,89,1.35,4,1,257,0
EXP-02869,TULUA,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,71,1.25,11,0,482,1
EXP-02870,CARTAGO,VIF,Juzgado_Penal_Municipal_1,2021,58,1.25,2,0,182,1
EXP-02871,TULUA,VIF,Juzgado_Penal_Municipal_2,2022,71,1.05,5,0,244,1
EXP-02872,FLORIDA,VIF,Juzgado_Penal_Municipal_1,2020,44,1.25,3,0,155,1
EXP-02873,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,48,1.25,5,1,277,1
EXP-02874,GUADALAJARA DE BUGA,ALIMENTOS,Juzgado_2_Familia,2023,53,1.2,7,0,378,1
EXP-02875,PRADERA,VIF,Juzgado_Penal_Municipal_2,2024,38,1.05,3,0,173,1
EXP-02876,PALMIRA,ALIMENTOS,Juzgado_2_Familia,2022,74,1.2,4,0,302,1
EXP-02877,YUMBO,ALIMENTOS,Juzgado_2_Familia,2022,62,1.2,4,0,192,0
EXP-02878,JAMUNDI,VIF,Juzgado_1_Familia,2024,67,1.35,7,0,340,1
EXP-02879,YUMBO,ALIMENTOS,Juzgado_Penal_Municipal_1,2024,62,1.25,6,0,261,1
EXP-02880,CARTAGO,ALIMENTOS,Juzgado_2_Familia,2022,58,1.2,6,0,288,0
EXP-02881,GUADALAJARA DE BUGA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,53,1.25,9,1,590,1
EXP-02882,GUADALAJARA DE BUGA,SUSTANCIAS,Juzgado_Penal_Municipal_1,2022,53,1.25,5,0,316,1
EXP-02883,CALI,ALIMENTOS,Juzgado_1_Familia,2022,82,1.35,7,0,347,1
EXP-02884,SEVILLA,VIF,Juzgado_3_Familia,2021,35,0.95,3,0,172,0
EXP-02885,TULUA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2024,71,1.25,11,1,686,1
EXP-02886,TULUA,ALIMENTOS,Comisaria_1_Familia,2024,71,1.1,6,1,482,1
EXP-02887,YUMBO,ALIMENTOS,Juzgado_2_Familia,2022,62,1.2,4,0,185,1
EXP-02888,CANDELARIA,ALIMENTOS,Juzgado_1_Familia,2021,48,1.35,7,0,266,1
EXP-02889,CARTAGO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2022,58,1.05,8,0,329,1
EXP-02890,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2021,58,0.95,5,1,263,1
EXP-02891,CANDELARIA,SUSTANCIAS,Juzgado_2_Familia,2022,48,1.2,5,0,275,1
EXP-02892,CALI,ALIMENTOS,Comisaria_2_Familia,2023,82,0.9,7,0,320,1
EXP-02893,CANDELARIA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,48,1.25,11,1,646,1
EXP-02894,TULUA,VIF,Comisaria_2_Familia,2024,71,0.9,3,0,164,1
EXP-02895,CALI,ALIMENTOS,Juzgado_2_Familia,2023,82,1.2,8,1,530,1
EXP-02896,EL CERRITO,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_2,2020,41,1.05,6,0,287,0
EXP-02897,CANDELARIA,ALIMENTOS,Juzgado_3_Familia,2023,48,0.95,3,0,132,1
EXP-02898,FLORIDA,VIF,Comisaria_1_Familia,2021,44,1.1,4,0,143,0
EXP-02899,CALI,VIF,Juzgado_2_Familia,2023,82,1.2,8,0,337,1
EXP-02900,CARTAGO,ALIMENTOS,Juzgado_1_Familia,2022,58,1.35,5,0,217,1
EXP-02901,TULUA,SUSTANCIAS,Comisaria_2_Familia,2024,71,0.9,7,0,348,1
EXP-02902,CARTAGO,ALIMENTOS,Juzgado_3_Familia,2021,58,0.95,4,0,235,1
EXP-02903,ZARZAL,ALIMENTOS,Juzgado_Penal_Municipal_2,2021,33,1.05,7,0,324,1
EXP-02904,SEVILLA,VIF,Juzgado_1_Familia,2020,35,1.35,6,0,240,1
EXP-02905,BUENAVENTURA,VIF,Juzgado_Penal_Municipal_1,2021,89,1.25,5,0,239,1
EXP-02906,CALI,VIF,Comisaria_1_Familia,2024,82,1.1,4,0,195,0
EXP-02907,PRADERA,HURTO_PATRIMONIAL,Comisaria_1_Familia,2022,38,1.1,7,0,338,0
EXP-02908,PRADERA,ALIMENTOS,Comisaria_1_Familia,2020,38,1.1,2,1,189,0
EXP-02909,TULUA,ALIMENTOS,Juzgado_1_Familia,2021,71,1.35,8,1,533,1
EXP-02910,FLORIDA,VIF,Comisaria_2_Familia,2024,44,0.9,1,0,70,0
EXP-02911,PALMIRA,VIF,Juzgado_Penal_Municipal_1,2021,74,1.25,6,0,274,1
EXP-02912,CANDELARIA,ALIMENTOS,Juzgado_Penal_Municipal_1,2022,48,1.25,6,0,360,1
EXP-02913,YUMBO,VIF,Comisaria_1_Familia,2023,62,1.1,6,0,303,1
EXP-02914,CANDELARIA,ALIMENTOS,Juzgado_1_Familia,2024,48,1.35,8,0,387,1
EXP-02915,EL CERRITO,ALIMENTOS,Juzgado_1_Familia,2024,41,1.35,9,0,368,1
EXP-02916,PRADERA,VIF,Juzgado_Penal_Municipal_2,2021,38,1.05,3,0,183,1
EXP-02917,SEVILLA,HURTO_PATRIMONIAL,Juzgado_Penal_Municipal_1,2023,35,1.25,3,0,170,1
